top_class,leaf_class,video,path,width,height,resolution,fps,frame_count,duration_sec,codec,aspect_ratio,center_check_pct_in_box
Relationship,Boy,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Boy\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Relationship,Girl,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Relationship\Girl\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Correct,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\0.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\1.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\10.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\11.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\12.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\13.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\14.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\15.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\16.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\17.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\18.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\19.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\2.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,20.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\20.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,21.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\21.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\3.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\4.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\5.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\6.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\7.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\8.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Correct,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Correct\9.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Don't Understand,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,20.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\20.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Don't Understand,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Don't Understand\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\0.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\1.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\10.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\11.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,20.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\20.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\5.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,No,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\No\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\0.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Survival,Understand,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\1.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Survival,Understand,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\10.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Survival,Understand,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\11.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Survival,Understand,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\12.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\13.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\14.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\15.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\16.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\17.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\18.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\19.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\2.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\3.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\4.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\5.MOV,640,360,640x360,60.0,245,4.083,h264,1.77778,
Survival,Understand,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\6.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\7.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\8.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Understand,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Understand\9.MOV,640,360,640x360,60.0,244,4.067,h264,1.77778,
Survival,Wrong,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\0.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\1.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\10.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\11.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,12.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\12.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,13.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\13.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,14.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\14.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,15.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\15.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,16.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\16.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,17.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\17.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,18.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\18.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,19.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\19.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,2.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\2.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,20.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\20.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,3.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\3.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,4.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\4.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,5.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\5.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,6.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\6.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,7.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\7.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,8.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\8.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Wrong,9.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Wrong\9.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,0.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\0.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,1.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\1.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,10.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\10.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
Survival,Yes,11.MOV,c:\Users\ACER NITRO\Documents\GitHub\FSL-PROJECT-DESIGN\BETTER\Training\Videos\Survival\Yes\11.MOV,640,360,640x360,60.0,243,4.05,h264,1.77778,
